lat_bin,lon_bin,time_slot,month,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.59,-1.33,0,2.0,3,violent,0.3333333333333333,0.6365141893815645,violent,0.688,True,0.1183,0.1937,0.688,68.8,West Yorkshire,medium
53.59,-1.33,0,3.0,9,property,0.5555555555555556,0.5297062202512142,violent,0.5499,False,0.1148,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.33,0,9.0,8,property,0.125,0.9743147528693494,violent,0.55,False,0.1148,0.3352,0.55,55.0,West Yorkshire,medium
53.59,-1.33,0,10.0,8,property,0.75,0.3767701826029325,violent,0.5498,False,0.1148,0.3353,0.5498,55.0,West Yorkshire,uncertain
53.59,-1.33,0,11.0,10,violent,0.0,1.0549201679861442,violent,0.6902,True,0.1179,0.1918,0.6902,69.0,West Yorkshire,medium
53.59,-1.33,0,12.0,9,violent,0.1111111111111111,1.0608569471580214,violent,0.55,True,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.59,-1.33,1,1.0,7,violent,0.14285714285714285,1.0789922078775833,violent,0.55,True,0.1149,0.3351,0.55,55.0,West Yorkshire,medium
53.59,-1.33,1,2.0,9,violent,0.0,0.9649629230074277,violent,0.5499,True,0.1149,0.3352,0.5499,55.0,West Yorkshire,uncertain
53.59,-1.33,1,3.0,7,violent,0.0,1.0042424730540764,violent,0.55,True,0.1148,0.3352,0.55,55.0,West Yorkshire,medium
53.59,-1.33,1,9.0,14,property,0.5714285714285714,0.5195798603342013,violent,0.6903,False,0.1179,0.1918,0.6903,69.0,West Yorkshire,medium
