lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_other,p_property,p_violent,risk
42.300000000000004,-83.13,0,4,12,violent,property,0.9994237546183685,False,0.000258031153359716,0.9994237546183685,0.0003182142282719124,58.4
42.300000000000004,-83.13,0,7,9,property,property,0.9995006195007907,True,0.0002496891654947117,0.9995006195007907,0.0002496913337145252,52.4
42.300000000000004,-83.13,0,8,5,violent,violent,0.9995006323283762,True,0.0002496851516587926,0.0002496825199650931,0.9995006323283762,40.8
42.300000000000004,-83.13,0,9,8,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,50.0
42.300000000000004,-83.13,0,10,6,violent,violent,0.414191296587147,True,0.2929006938082682,0.29290800960458474,0.414191296587147,18.4
42.300000000000004,-83.13,0,11,5,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,40.8
42.300000000000004,-83.13,0,12,7,violent,violent,0.9995006234630325,True,0.000249685149444142,0.0002496913875233103,0.9995006234630325,47.3
42.300000000000004,-83.13,1,2,5,property,property,0.9995006176095438,True,0.00024968916502225193,0.9995006176095438,0.00024969322543381403,40.8
42.300000000000004,-83.13,1,3,5,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,40.8
42.300000000000004,-83.13,1,4,3,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,31.5
42.300000000000004,-83.13,1,5,6,property,property,0.9995006194972158,True,0.00024968916549381867,0.9995006194972158,0.0002496913372903097,44.3
42.300000000000004,-83.13,1,6,6,violent,property,0.9994113342100284,False,0.00025802794665958067,0.9994113342100284,0.00033063784331223043,44.3
42.300000000000004,-83.13,1,7,7,property,property,0.9995006194831875,True,0.0002496891654903142,0.9995006194831875,0.0002496913513220733,47.3
42.300000000000004,-83.13,1,8,3,violent,violent,0.9989076899318322,True,0.000539001814833777,0.0005533082533339989,0.9989076899318322,31.5
42.300000000000004,-83.13,1,9,7,property,property,0.9995006198518729,True,0.00024968916558241696,0.9995006198518729,0.00024969098254473107,47.3
42.300000000000004,-83.13,1,10,5,violent,violent,0.9995006315201551,True,0.00024968515145689095,0.00024968332838811965,0.9995006315201551,40.8
42.300000000000004,-83.13,1,11,5,property,property,0.9995006211330236,True,0.00024968916590246623,0.9995006211330236,0.0002496897010737845,40.8
42.300000000000004,-83.13,1,12,5,property,property,0.999500621129449,True,0.00024968916590157323,0.999500621129449,0.0002496897046495452,40.8
42.300000000000004,-83.13,2,1,17,property,property,0.9995006187711345,True,0.0002496898917565653,0.9995006187711345,0.0002496913371089229,65.8
42.300000000000004,-83.13,2,2,11,property,property,0.9995006194972158,True,0.00024968916549381867,0.9995006194972158,0.0002496913372903097,56.5
42.300000000000004,-83.13,2,3,11,property,property,0.9995018765632668,True,0.0002489586884061636,0.9995018765632668,0.0002491647483268599,56.5
42.300000000000004,-83.13,2,4,5,violent,violent,0.9995006323283762,True,0.0002496851516587926,0.0002496825199650931,0.9995006323283762,40.8
