lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
51.33,0.0,2,5,other,0.2,0.6730116880595106,violent,0.5524,False,0.2463,0.2014,0.5524,55.2,London,medium
51.33,0.0,3,10,property,0.2,1.0296530140645737,violent,0.536,False,0.2522,0.2118,0.536,53.6,London,uncertain
51.33,0.02,0,6,other,0.16666666666666666,1.0114042647073518,other,0.6495,True,0.6495,0.189,0.1616,16.2,London,medium
51.33,0.02,1,13,other,0.3076923076923077,1.0100997593541636,other,0.6464,True,0.6464,0.1907,0.1629,16.3,London,medium
51.33,0.02,2,9,other,0.4444444444444444,0.8486855577264172,other,0.6501,True,0.6501,0.1886,0.1613,16.1,London,medium
51.33,0.02,3,10,other,0.5,0.8018185525433373,other,0.6523,True,0.6523,0.1873,0.1604,16.0,London,medium
51.33,0.03,0,5,property,0.6,0.5004024447610513,property,0.6276,True,0.2192,0.6276,0.1533,15.3,London,medium
51.33,0.03,1,5,other,1.0,4.34465315364359e-08,other,0.5997,True,0.5997,0.2308,0.1694,16.9,London,medium
51.33,0.03,2,4,other,0.5,0.5623351657797391,property,0.6087,False,0.2302,0.6087,0.1611,16.1,London,medium
51.33,0.05,1,3,property,0.3333333333333333,0.6365141893815645,property,0.5017,True,0.2922,0.5017,0.2061,20.6,London,uncertain
51.34,-0.32,0,5,property,0.0,1.0549201679861442,property,0.6277,True,0.2191,0.6277,0.1532,15.3,London,medium
51.34,-0.32,1,5,property,0.6,0.5004024447610513,property,0.6281,True,0.2188,0.6281,0.153,15.3,London,medium
51.34,-0.32,2,6,other,0.3333333333333333,0.6365141893815645,property,0.6269,False,0.2196,0.6269,0.1535,15.4,London,medium
51.34,-0.32,3,10,property,0.5,0.8018185525433373,property,0.6269,True,0.2196,0.6269,0.1535,15.4,London,medium
51.34,-0.22,0,3,property,1.0,4.3446531758480495e-08,property,0.623,True,0.2218,0.623,0.1551,15.5,London,medium
