lat_bin,lon_bin,time_slot,month,total_count,dominant_category,pred,conf,ok,p_violent,p_property,p_other,risk
39.05,-94.53,2,2,40,violent,property,0.575,False,0.127,0.5754,0.2976,0.0
39.05,-94.53,2,3,51,violent,violent,0.906,True,0.9062,0.0938,0.0,90.6
39.05,-94.53,2,4,22,property,property,0.58,True,0.1201,0.5799,0.3,0.0
39.05,-94.53,2,5,49,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.53,2,6,29,property,property,0.561,True,0.2287,0.5613,0.21,0.0
39.05,-94.53,2,7,51,property,violent,0.906,False,0.9062,0.0938,0.0,90.6
39.05,-94.53,2,8,34,other,property,0.681,False,0.0965,0.6814,0.2222,0.0
39.05,-94.53,2,9,38,violent,property,0.68,False,0.0967,0.6805,0.2228,0.0
39.05,-94.53,2,10,34,property,property,0.654,True,0.1046,0.6544,0.241,0.0
39.05,-94.53,2,11,13,property,property,0.649,True,0.1121,0.6489,0.239,0.0
39.05,-94.53,2,12,30,property,property,0.654,True,0.1046,0.6544,0.241,0.0
39.05,-94.53,3,1,16,property,other,0.371,False,0.3481,0.2807,0.3712,0.0
39.05,-94.53,3,2,5,property,other,0.358,False,0.3362,0.3053,0.3585,0.0
39.05,-94.53,3,3,38,property,violent,0.548,False,0.5475,0.2253,0.2272,54.8
39.05,-94.53,3,4,56,violent,other,0.401,False,0.2962,0.303,0.4007,0.0
39.05,-94.53,3,5,43,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.53,3,6,23,violent,other,0.361,False,0.3383,0.3009,0.3608,0.0
39.05,-94.53,3,7,34,property,violent,0.911,False,0.9113,0.0887,0.0,91.1
39.05,-94.53,3,8,37,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.53,3,9,48,other,violent,0.906,False,0.9062,0.0938,0.0,90.6
39.05,-94.53,3,10,22,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.53,3,11,22,violent,other,0.389,False,0.2873,0.3241,0.3886,0.0
39.05,-94.53,3,12,34,other,other,0.386,True,0.2853,0.3287,0.386,0.0
39.05,-94.52,0,1,24,other,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.52,0,2,3,other,property,0.486,False,0.1065,0.486,0.4075,0.0
39.05,-94.52,0,3,16,property,property,0.478,True,0.1205,0.4784,0.4011,0.0
39.05,-94.52,0,4,9,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.52,0,5,9,property,property,0.491,True,0.0969,0.4912,0.4119,0.0
39.05,-94.52,0,6,9,property,property,0.49,True,0.0994,0.4899,0.4107,0.0
39.05,-94.52,0,7,26,other,property,0.503,False,0.102,0.5027,0.3953,0.0
39.05,-94.52,0,8,8,property,property,0.542,True,0.0937,0.5417,0.3646,0.0
39.05,-94.52,0,9,14,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.52,0,10,8,property,violent,0.906,False,0.9062,0.0938,0.0,90.6
39.05,-94.52,0,11,3,property,property,0.575,True,0.0819,0.5746,0.3434,0.0
39.05,-94.52,0,12,15,property,property,0.585,True,0.0214,0.5849,0.3936,0.0
39.05,-94.52,1,1,20,property,property,0.599,True,0.1035,0.5993,0.2972,0.0
39.05,-94.52,1,2,6,other,property,0.595,False,0.0965,0.5955,0.308,0.0
39.05,-94.52,1,3,17,property,property,0.595,True,0.0965,0.5955,0.308,0.0
39.05,-94.52,1,4,6,property,violent,0.911,False,0.9113,0.0887,0.0,91.1
39.05,-94.52,1,5,11,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.52,1,6,16,violent,property,0.717,False,0.0495,0.7168,0.2337,0.0
39.05,-94.52,1,7,9,property,property,0.739,True,0.0215,0.7386,0.2399,0.0
39.05,-94.52,1,8,24,property,property,0.656,True,0.102,0.6563,0.2417,0.0
39.05,-94.52,1,9,19,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
39.05,-94.52,1,10,12,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
39.05,-94.52,1,11,15,violent,violent,0.893,True,0.8929,0.1071,0.0,89.3
39.05,-94.52,1,12,13,property,property,0.698,True,0.0451,0.6979,0.257,0.0
39.05,-94.52,2,1,16,property,property,0.421,True,0.3267,0.4214,0.2519,0.0
39.05,-94.52,2,2,25,property,violent,0.751,False,0.7505,0.1835,0.066,75.1
39.05,-94.52,2,3,35,other,violent,0.647,False,0.6465,0.2291,0.1243,64.7
39.05,-94.52,2,4,17,property,violent,0.751,False,0.7505,0.1835,0.066,75.1
39.05,-94.52,2,5,9,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.52,2,6,24,violent,property,0.499,False,0.2023,0.4993,0.2984,0.0
39.05,-94.52,2,7,38,property,property,0.539,True,0.1392,0.5388,0.322,0.0
39.05,-94.52,2,8,25,property,property,0.58,True,0.1201,0.5799,0.3,0.0
39.05,-94.52,2,9,38,property,property,0.676,True,0.1034,0.6762,0.2205,0.0
39.05,-94.52,2,10,17,property,violent,0.911,False,0.9113,0.0887,0.0,91.1
39.05,-94.52,2,11,40,violent,property,0.604,False,0.0966,0.6039,0.2995,0.0
39.05,-94.52,2,12,23,violent,property,0.594,False,0.099,0.5938,0.3071,0.0
39.05,-94.52,3,1,17,property,violent,0.354,False,0.3541,0.3216,0.3243,35.4
39.05,-94.52,3,2,17,violent,other,0.358,False,0.3362,0.3053,0.3585,0.0
39.05,-94.52,3,3,25,violent,violent,0.588,True,0.5878,0.1682,0.2439,58.8
39.05,-94.52,3,4,50,property,violent,0.588,False,0.5878,0.1682,0.2439,58.8
39.05,-94.52,3,5,22,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.52,3,6,15,property,other,0.361,False,0.3383,0.3009,0.3608,0.0
39.05,-94.52,3,7,23,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.52,3,8,14,property,violent,0.636,False,0.6361,0.1715,0.1923,63.6
39.05,-94.52,3,9,12,other,other,0.442,True,0.2236,0.3343,0.4421,0.0
39.05,-94.52,3,10,24,property,violent,0.893,False,0.8929,0.1071,0.0,89.3
39.05,-94.52,3,11,26,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.52,3,12,17,property,other,0.386,False,0.2853,0.3287,0.386,0.0
39.05,-94.51,0,6,6,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.51,1,1,5,property,property,0.645,True,0.0221,0.6445,0.3333,0.0
39.05,-94.51,1,4,3,other,property,0.652,False,0.0107,0.652,0.3372,0.0
39.05,-94.51,1,6,9,property,violent,0.583,False,0.5835,0.2401,0.1764,58.3
39.05,-94.51,1,7,11,property,property,0.69,True,0.0071,0.6899,0.3029,0.0
39.05,-94.51,1,10,5,property,property,0.661,True,0.0104,0.6615,0.3281,0.0
39.05,-94.51,1,11,5,property,property,0.661,True,0.0104,0.6615,0.3281,0.0
39.05,-94.51,2,1,3,property,property,0.613,True,0.021,0.6128,0.3662,0.0
39.05,-94.51,2,4,3,property,property,0.613,True,0.021,0.6128,0.3662,0.0
39.05,-94.51,2,5,4,property,property,0.645,True,0.0212,0.6451,0.3337,0.0
39.05,-94.51,2,7,3,property,property,0.62,True,0.0102,0.6196,0.3702,0.0
39.05,-94.51,3,3,3,property,property,0.532,True,0.0222,0.5319,0.4459,0.0
39.05,-94.51,3,7,4,other,property,0.532,False,0.0222,0.5319,0.4459,0.0
39.05,-94.51,3,8,4,property,property,0.532,True,0.0222,0.5319,0.4459,0.0
39.05,-94.51,3,9,4,other,violent,0.614,False,0.6144,0.2476,0.1379,61.4
39.05,-94.5,0,3,4,property,other,0.699,False,0.0229,0.2784,0.6988,0.0
39.05,-94.5,0,8,7,other,other,0.653,True,0.0113,0.3353,0.6534,0.0
39.05,-94.5,1,1,5,property,other,0.566,False,0.0232,0.4104,0.5663,0.0
39.05,-94.5,1,2,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.5,1,4,3,property,other,0.653,False,0.0113,0.3353,0.6534,0.0
39.05,-94.5,1,9,4,property,other,0.573,False,0.0113,0.4155,0.5733,0.0
39.05,-94.5,1,12,16,other,other,0.573,True,0.0113,0.4155,0.5733,0.0
39.05,-94.5,2,2,6,property,other,0.672,False,0.0227,0.3048,0.6725,0.0
39.05,-94.5,2,4,7,violent,violent,0.571,True,0.5705,0.1538,0.2757,57.1
39.05,-94.5,2,8,3,other,other,0.653,True,0.0113,0.3353,0.6534,0.0
39.05,-94.5,2,10,4,property,other,0.646,False,0.0223,0.3316,0.6461,0.0
39.05,-94.5,2,12,4,property,other,0.653,False,0.0113,0.3353,0.6534,0.0
39.05,-94.5,3,2,4,property,violent,0.649,False,0.649,0.1117,0.2393,64.9
39.05,-94.5,3,3,4,other,other,0.762,True,0.0239,0.2137,0.7624,0.0
39.05,-94.5,3,11,5,other,other,0.742,True,0.0232,0.235,0.7417,0.0
39.05,-94.49,0,1,4,property,other,0.549,False,0.0533,0.3978,0.5489,0.0
39.05,-94.49,0,6,3,property,other,0.626,False,0.0533,0.3211,0.6256,0.0
39.05,-94.49,0,7,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.49,0,8,6,other,other,0.549,True,0.0533,0.3978,0.5489,0.0
39.05,-94.49,0,9,8,property,other,0.621,False,0.0529,0.326,0.6211,0.0
39.05,-94.49,0,10,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.49,0,11,4,other,other,0.549,True,0.0533,0.3978,0.5489,0.0
39.05,-94.49,0,12,8,property,other,0.621,False,0.0529,0.326,0.6211,0.0
39.05,-94.49,1,1,10,property,property,0.521,True,0.0427,0.5207,0.4366,0.0
39.05,-94.49,1,2,3,property,other,0.487,False,0.0982,0.4148,0.487,0.0
39.05,-94.49,1,6,5,property,property,0.483,True,0.0972,0.483,0.4199,0.0
39.05,-94.49,1,7,5,property,property,0.514,True,0.0513,0.514,0.4348,0.0
39.05,-94.49,1,8,4,other,property,0.516,False,0.051,0.5162,0.4328,0.0
39.05,-94.49,1,10,15,property,property,0.585,True,0.0214,0.5849,0.3936,0.0
39.05,-94.49,1,11,8,property,property,0.516,True,0.051,0.5162,0.4328,0.0
39.05,-94.49,1,12,23,property,property,0.521,True,0.0427,0.5207,0.4366,0.0
39.05,-94.49,2,1,27,property,other,0.549,False,0.0533,0.3978,0.5489,0.0
39.05,-94.49,2,2,7,other,other,0.626,True,0.0533,0.3211,0.6256,0.0
39.05,-94.49,2,3,5,property,other,0.626,False,0.0533,0.3211,0.6256,0.0
39.05,-94.49,2,5,3,property,other,0.626,False,0.0533,0.3211,0.6256,0.0
39.05,-94.49,2,7,18,other,other,0.626,True,0.0533,0.3211,0.6256,0.0
39.05,-94.49,2,8,12,property,other,0.626,False,0.0533,0.3211,0.6256,0.0
39.05,-94.49,2,9,16,other,other,0.626,True,0.0533,0.3211,0.6256,0.0
39.05,-94.49,2,10,40,property,other,0.624,False,0.0531,0.3233,0.6236,0.0
39.05,-94.49,2,11,32,other,other,0.626,True,0.0533,0.3211,0.6256,0.0
39.05,-94.49,2,12,40,property,other,0.626,False,0.0533,0.3211,0.6256,0.0
39.05,-94.49,3,1,72,property,other,0.705,False,0.0718,0.2234,0.7049,0.0
39.05,-94.49,3,6,26,other,violent,0.817,False,0.8167,0.0,0.1833,81.7
39.05,-94.49,3,7,40,other,other,0.734,True,0.0569,0.2087,0.7344,0.0
39.05,-94.49,3,8,13,property,other,0.734,False,0.0569,0.2087,0.7344,0.0
39.05,-94.49,3,9,25,other,other,0.734,True,0.0569,0.2087,0.7344,0.0
39.05,-94.49,3,10,30,other,other,0.675,True,0.1332,0.1919,0.675,0.0
39.05,-94.49,3,11,12,other,other,0.734,True,0.0569,0.2087,0.7344,0.0
39.05,-94.49,3,12,46,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.48,0,1,15,property,other,0.522,False,0.0426,0.4354,0.522,0.0
39.05,-94.48,0,6,6,property,other,0.549,False,0.0533,0.3978,0.5489,0.0
39.05,-94.48,0,7,7,other,other,0.554,True,0.0446,0.4014,0.5539,0.0
39.05,-94.48,0,8,7,property,other,0.528,False,0.0219,0.4499,0.5282,0.0
39.05,-94.48,0,9,4,other,other,0.533,True,0.0221,0.4447,0.5332,0.0
39.05,-94.48,0,11,4,property,violent,0.798,False,0.7978,0.0825,0.1197,79.8
39.05,-94.48,0,12,3,property,other,0.533,False,0.0221,0.4447,0.5332,0.0
39.05,-94.48,1,1,22,property,property,0.57,True,0.0209,0.5702,0.4089,0.0
39.05,-94.48,1,2,3,property,property,0.508,True,0.0512,0.5076,0.4412,0.0
39.05,-94.48,1,3,9,property,violent,0.583,False,0.5832,0.2131,0.2037,58.3
39.05,-94.48,1,4,28,property,property,0.508,True,0.0512,0.5076,0.4412,0.0
39.05,-94.48,1,5,6,property,property,0.585,True,0.0214,0.5849,0.3936,0.0
39.05,-94.48,1,6,14,property,property,0.516,True,0.051,0.5162,0.4328,0.0
39.05,-94.48,1,7,18,other,property,0.516,False,0.051,0.5162,0.4328,0.0
39.05,-94.48,1,8,9,property,property,0.521,True,0.0427,0.5207,0.4366,0.0
39.05,-94.48,1,9,9,property,property,0.607,True,0.0103,0.6071,0.3827,0.0
39.05,-94.48,1,10,4,violent,violent,0.818,True,0.8183,0.0846,0.0971,81.8
39.05,-94.48,1,11,4,other,property,0.521,False,0.0427,0.5207,0.4366,0.0
39.05,-94.48,1,12,5,property,property,0.521,True,0.0427,0.5207,0.4366,0.0
39.05,-94.48,2,1,9,property,other,0.549,False,0.0533,0.3978,0.5489,0.0
39.05,-94.48,2,2,3,property,other,0.626,False,0.0533,0.3211,0.6256,0.0
39.05,-94.48,2,3,7,property,other,0.631,False,0.0446,0.324,0.6314,0.0
39.05,-94.48,2,4,13,property,other,0.626,False,0.0533,0.3211,0.6256,0.0
39.05,-94.48,2,5,7,property,other,0.554,False,0.0446,0.4014,0.5539,0.0
39.05,-94.48,2,6,13,property,other,0.554,False,0.0446,0.4014,0.5539,0.0
39.05,-94.48,2,7,46,other,other,0.566,True,0.0232,0.4104,0.5663,0.0
39.05,-94.48,2,8,29,other,other,0.566,True,0.0232,0.4104,0.5663,0.0
39.05,-94.48,2,9,14,property,other,0.566,False,0.0232,0.4104,0.5663,0.0
39.05,-94.48,2,10,21,violent,other,0.566,False,0.0232,0.4104,0.5663,0.0
39.05,-94.48,2,11,20,other,other,0.566,True,0.0232,0.4104,0.5663,0.0
39.05,-94.48,3,1,11,property,other,0.62,False,0.0988,0.2811,0.6201,0.0
39.05,-94.48,3,2,19,violent,violent,0.753,True,0.753,0.0779,0.1691,75.3
39.05,-94.48,3,3,11,violent,violent,0.753,True,0.753,0.0779,0.1691,75.3
39.05,-94.48,3,4,22,property,violent,0.756,False,0.7564,0.0782,0.1654,75.6
39.05,-94.48,3,5,13,property,other,0.621,False,0.0978,0.2814,0.6208,0.0
39.05,-94.48,3,6,8,property,other,0.621,False,0.0978,0.2814,0.6208,0.0
39.05,-94.48,3,7,31,other,other,0.652,True,0.0521,0.2957,0.6522,0.0
39.05,-94.48,3,8,18,other,other,0.62,True,0.0988,0.2811,0.6201,0.0
39.05,-94.48,3,9,3,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.48,3,10,21,property,other,0.652,False,0.0521,0.2957,0.6522,0.0
39.05,-94.48,3,11,4,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.48,3,12,5,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.47,0,1,23,property,property,0.76,True,0.0,0.7596,0.2404,0.0
39.05,-94.47,0,2,4,property,property,0.749,True,0.0077,0.749,0.2433,0.0
39.05,-94.47,0,3,9,property,property,0.806,True,0.0,0.8065,0.1935,0.0
39.05,-94.47,0,4,11,property,violent,0.644,False,0.6439,0.2595,0.0966,64.4
39.05,-94.47,0,5,16,property,property,0.875,True,0.0,0.8749,0.1251,0.0
39.05,-94.47,0,7,6,property,property,0.856,True,0.0081,0.8564,0.1355,0.0
39.05,-94.47,0,8,10,property,property,0.856,True,0.0081,0.8564,0.1355,0.0
39.05,-94.47,0,9,11,property,property,0.827,True,0.0078,0.8268,0.1654,0.0
39.05,-94.47,0,10,19,property,property,0.833,True,0.0,0.8333,0.1667,0.0
39.05,-94.47,0,12,26,property,property,0.8,True,0.0,0.8,0.2,0.0
39.05,-94.47,1,1,6,property,property,0.754,True,0.0077,0.7538,0.2385,0.0
39.05,-94.47,1,2,7,other,property,0.755,False,0.0,0.7548,0.2452,0.0
39.05,-94.47,1,3,15,property,property,0.76,True,0.0,0.7596,0.2404,0.0
39.05,-94.47,1,4,22,property,property,0.76,True,0.0,0.7596,0.2404,0.0
39.05,-94.47,1,5,23,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
39.05,-94.47,1,6,20,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
39.05,-94.47,1,7,47,property,property,0.825,True,0.0106,0.8245,0.1649,0.0
39.05,-94.47,1,8,7,property,property,0.833,True,0.0,0.8333,0.1667,0.0
39.05,-94.47,1,9,10,property,property,0.907,True,0.0,0.9071,0.0929,0.0
39.05,-94.47,1,10,20,other,property,0.789,False,0.0,0.7892,0.2108,0.0
39.05,-94.47,1,11,16,property,property,0.812,True,0.0,0.8118,0.1882,0.0
39.05,-94.47,1,12,11,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
39.05,-94.47,2,1,14,property,property,0.833,True,0.0,0.8333,0.1667,0.0
39.05,-94.47,2,2,18,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
39.05,-94.47,2,3,14,property,property,0.833,True,0.0,0.8333,0.1667,0.0
39.05,-94.47,2,4,24,property,violent,0.638,False,0.6376,0.3063,0.0561,63.8
39.05,-94.47,2,5,10,property,property,0.794,True,0.0078,0.7937,0.1984,0.0
39.05,-94.47,2,6,22,other,property,0.794,False,0.0078,0.7937,0.1984,0.0
39.05,-94.47,2,7,29,property,property,0.875,True,0.0,0.8749,0.1251,0.0
39.05,-94.47,2,8,9,property,property,0.875,True,0.0,0.8749,0.1251,0.0
39.05,-94.47,2,9,29,property,property,0.875,True,0.0,0.8749,0.1251,0.0
39.05,-94.47,2,10,20,property,property,0.825,True,0.0106,0.8245,0.1649,0.0
39.05,-94.47,2,11,24,property,property,0.825,True,0.0106,0.8245,0.1649,0.0
39.05,-94.47,2,12,9,property,property,0.783,True,0.0077,0.7831,0.2092,0.0
39.05,-94.47,3,1,15,property,violent,0.517,False,0.5171,0.3023,0.1806,51.7
39.05,-94.47,3,2,10,property,violent,0.53,False,0.53,0.3098,0.1602,53.0
39.05,-94.47,3,3,5,property,violent,0.517,False,0.5171,0.3023,0.1806,51.7
39.05,-94.47,3,4,10,property,property,0.663,True,0.0077,0.6633,0.329,0.0
39.05,-94.47,3,5,21,property,property,0.613,True,0.021,0.6128,0.3662,0.0
39.05,-94.47,3,6,5,property,property,0.436,True,0.3382,0.4362,0.2256,0.0
39.05,-94.47,3,7,13,property,property,0.661,True,0.0104,0.6615,0.3281,0.0
39.05,-94.47,3,8,13,property,violent,0.572,False,0.5717,0.3254,0.1029,57.2
39.05,-94.47,3,9,7,property,property,0.663,True,0.0077,0.6633,0.329,0.0
39.05,-94.47,3,10,8,property,property,0.663,True,0.0077,0.6633,0.329,0.0
39.05,-94.47,3,11,9,property,property,0.663,True,0.0077,0.6633,0.329,0.0
39.05,-94.47,3,12,9,property,property,0.62,True,0.0102,0.6196,0.3702,0.0
39.05,-94.46,0,1,8,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.46,0,2,14,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,0,3,15,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,0,4,18,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,0,5,21,violent,violent,0.83,True,0.8297,0.1703,0.0,83.0
39.05,-94.46,0,6,38,violent,violent,0.83,True,0.8297,0.1703,0.0,83.0
39.05,-94.46,0,7,10,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.46,0,8,11,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.46,0,9,18,property,property,0.596,True,0.0484,0.5956,0.356,0.0
39.05,-94.46,0,10,15,property,property,0.601,True,0.0405,0.6006,0.3589,0.0
39.05,-94.46,0,11,21,violent,violent,0.804,True,0.8036,0.1964,0.0,80.4
39.05,-94.46,0,12,24,property,property,0.546,True,0.0971,0.5456,0.3573,0.0
39.05,-94.46,1,1,17,property,property,0.722,True,0.0496,0.7219,0.2284,0.0
39.05,-94.46,1,2,23,property,property,0.626,True,0.0508,0.6256,0.3236,0.0
39.05,-94.46,1,3,22,property,violent,0.638,False,0.6376,0.3063,0.0561,63.8
39.05,-94.46,1,4,12,other,property,0.626,False,0.0508,0.6256,0.3236,0.0
39.05,-94.46,1,5,30,property,property,0.722,True,0.0496,0.7219,0.2284,0.0
39.05,-94.46,1,6,13,property,property,0.718,True,0.0493,0.7176,0.2331,0.0
39.05,-94.46,1,7,16,property,property,0.676,True,0.1034,0.6762,0.2205,0.0
39.05,-94.46,1,8,10,property,property,0.684,True,0.0938,0.684,0.2222,0.0
39.05,-94.46,1,9,20,property,property,0.688,True,0.0943,0.688,0.2177,0.0
39.05,-94.46,1,10,11,other,property,0.683,False,0.094,0.6832,0.2228,0.0
39.05,-94.46,1,11,21,other,property,0.676,False,0.1034,0.6762,0.2205,0.0
39.05,-94.46,1,12,24,property,property,0.717,True,0.0495,0.7168,0.2337,0.0
39.05,-94.46,2,1,36,property,violent,0.906,False,0.9062,0.0938,0.0,90.6
39.05,-94.46,2,2,19,other,property,0.567,False,0.0945,0.5668,0.3387,0.0
39.05,-94.46,2,3,43,property,violent,0.587,False,0.5865,0.2818,0.1317,58.7
39.05,-94.46,2,4,14,property,property,0.594,True,0.099,0.5938,0.3071,0.0
39.05,-94.46,2,5,38,property,property,0.594,True,0.099,0.5938,0.3071,0.0
39.05,-94.46,2,6,33,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.46,2,7,37,property,property,0.681,True,0.0965,0.6814,0.2222,0.0
39.05,-94.46,2,8,25,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,2,9,18,property,property,0.684,True,0.0931,0.6839,0.223,0.0
39.05,-94.46,2,10,20,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,2,11,31,other,property,0.688,False,0.0943,0.688,0.2177,0.0
39.05,-94.46,2,12,23,property,property,0.718,True,0.0493,0.7176,0.2331,0.0
39.05,-94.46,3,1,28,violent,violent,0.911,True,0.9113,0.0887,0.0,91.1
39.05,-94.46,3,2,34,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,3,3,19,violent,other,0.374,False,0.3511,0.2746,0.3744,0.0
39.05,-94.46,3,4,21,property,other,0.374,False,0.3511,0.2746,0.3744,0.0
39.05,-94.46,3,5,14,property,other,0.389,False,0.2873,0.3241,0.3886,0.0
39.05,-94.46,3,6,26,property,violent,0.773,False,0.7734,0.1349,0.0918,77.3
39.05,-94.46,3,7,33,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.46,3,8,45,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,3,9,14,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,3,10,23,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.46,3,11,34,violent,violent,0.354,True,0.3541,0.3216,0.3243,35.4
39.05,-94.46,3,12,22,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.45,0,1,18,property,property,0.54,True,0.0961,0.5403,0.3636,0.0
39.05,-94.45,0,2,27,property,property,0.542,True,0.0937,0.5417,0.3646,0.0
39.05,-94.45,0,3,33,other,property,0.54,False,0.0961,0.5403,0.3636,0.0
39.05,-94.45,0,4,20,other,property,0.542,False,0.0937,0.5417,0.3646,0.0
39.05,-94.45,0,5,24,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.45,0,6,17,property,property,0.56,True,0.0959,0.5603,0.3438,0.0
39.05,-94.45,0,7,36,property,property,0.546,True,0.0971,0.5456,0.3573,0.0
39.05,-94.45,0,8,34,property,property,0.596,True,0.0484,0.5956,0.356,0.0
39.05,-94.45,0,9,18,property,property,0.613,True,0.021,0.6128,0.3662,0.0
39.05,-94.45,0,10,21,property,property,0.613,True,0.021,0.6128,0.3662,0.0
39.05,-94.45,0,11,7,other,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.45,0,12,23,violent,property,0.613,False,0.021,0.6128,0.3662,0.0
39.05,-94.45,1,1,45,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
39.05,-94.45,1,2,27,property,property,0.74,True,0.0215,0.7404,0.2381,0.0
39.05,-94.45,1,3,32,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
39.05,-94.45,1,4,66,property,property,0.689,True,0.0934,0.6887,0.2179,0.0
39.05,-94.45,1,5,29,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
39.05,-94.45,1,6,24,other,property,0.743,False,0.0216,0.7432,0.2352,0.0
39.05,-94.45,1,7,36,property,property,0.722,True,0.0496,0.7219,0.2284,0.0
39.05,-94.45,1,8,30,other,property,0.833,False,0.0,0.8333,0.1667,0.0
39.05,-94.45,1,9,19,property,property,0.833,True,0.0,0.8333,0.1667,0.0
39.05,-94.45,1,10,21,property,property,0.781,True,0.0104,0.781,0.2086,0.0
39.05,-94.45,1,11,29,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
39.05,-94.45,1,12,28,other,property,0.812,False,0.0,0.8118,0.1882,0.0
39.05,-94.45,2,1,55,property,property,0.681,True,0.1037,0.6809,0.2154,0.0
39.05,-94.45,2,2,37,property,property,0.563,True,0.1455,0.5632,0.2913,0.0
39.05,-94.45,2,3,51,violent,property,0.563,False,0.1455,0.5632,0.2913,0.0
39.05,-94.45,2,4,28,property,property,0.554,True,0.1148,0.5541,0.3311,0.0
39.05,-94.45,2,5,38,property,property,0.595,True,0.1045,0.5955,0.3,0.0
39.05,-94.45,2,6,58,property,violent,0.906,False,0.9062,0.0938,0.0,90.6
39.05,-94.45,2,7,65,property,property,0.674,True,0.0986,0.6743,0.2271,0.0
39.05,-94.45,2,8,57,property,violent,0.777,False,0.7775,0.2225,0.0,77.7
39.05,-94.45,2,9,42,other,property,0.722,False,0.0496,0.7219,0.2284,0.0
39.05,-94.45,2,10,37,other,property,0.743,False,0.0216,0.7432,0.2352,0.0
39.05,-94.45,2,11,51,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
39.05,-94.45,2,12,26,property,property,0.743,True,0.0216,0.7432,0.2352,0.0
39.05,-94.45,3,1,22,property,property,0.478,True,0.1205,0.4784,0.4011,0.0
39.05,-94.45,3,2,35,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.45,3,3,47,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.45,3,4,31,property,violent,1.0,False,1.0,0.0,0.0,100.0
39.05,-94.45,3,5,60,property,property,0.486,True,0.1065,0.486,0.4075,0.0
39.05,-94.45,3,6,37,property,property,0.49,True,0.0994,0.4899,0.4107,0.0
39.05,-94.45,3,7,38,violent,violent,1.0,True,1.0,0.0,0.0,100.0
39.05,-94.45,3,8,34,other,property,0.486,False,0.1065,0.486,0.4075,0.0
39.05,-94.45,3,9,54,property,property,0.486,True,0.1065,0.486,0.4075,0.0
39.05,-94.45,3,10,34,property,property,0.486,True,0.1065,0.486,0.4075,0.0
39.05,-94.45,3,11,40,property,violent,0.906,False,0.9062,0.0938,0.0,90.6
