city,datetime,hour,month,weekday,crime_category,latitude,longitude
Cambridge,2025-01-26 04:00:00,4,1,6,property,52.206907,0.130462
Cambridge,2025-01-21 21:00:00,21,1,1,property,52.203097,0.121806
Cambridge,2025-01-02 02:00:00,2,1,3,property,52.203523,0.124124
Cambridge,2025-01-07 16:00:00,16,1,1,property,52.207891,0.146097
Cambridge,2025-01-07 23:00:00,23,1,1,property,52.194769,0.136334
Cambridge,2025-01-24 22:00:00,22,1,4,property,52.200443,0.134338
Cambridge,2025-01-07 11:00:00,11,1,1,property,52.19676,0.129172
Cambridge,2025-01-26 13:00:00,13,1,6,property,52.191743,0.153937
Cambridge,2025-01-23 07:00:00,7,1,3,property,52.214999,0.127497
Cambridge,2025-01-14 08:00:00,8,1,1,property,52.222426,0.156256
Cambridge,2025-01-25 01:00:00,1,1,5,property,52.227077,0.145491
Cambridge,2025-01-24 20:00:00,20,1,4,property,52.191743,0.153937
Cambridge,2025-01-02 01:00:00,1,1,3,property,52.227077,0.145491
Cambridge,2025-01-02 23:00:00,23,1,3,property,52.188097,0.137317
Cambridge,2025-01-23 15:00:00,15,1,3,property,52.205917,0.145402
Cambridge,2025-01-26 19:00:00,19,1,6,property,52.196078,0.110073
Cambridge,2025-01-15 10:00:00,10,1,2,property,52.219264,0.132298
Cambridge,2025-01-11 19:00:00,19,1,5,property,52.227077,0.145491
Cambridge,2025-01-10 09:00:00,9,1,4,property,52.207891,0.146097
Cambridge,2025-01-03 07:00:00,7,1,4,property,52.206907,0.130462
Cambridge,2025-01-17 06:00:00,6,1,4,property,52.173021,0.123197
Cambridge,2025-01-09 00:00:00,0,1,3,property,52.191743,0.153937
Cambridge,2025-01-15 22:00:00,22,1,2,property,52.227077,0.145491
Cambridge,2025-01-14 09:00:00,9,1,1,property,52.191743,0.153937
Cambridge,2025-01-19 18:00:00,18,1,6,property,52.218061,0.087643
Cambridge,2025-01-17 04:00:00,4,1,4,property,52.227077,0.145491
Cambridge,2025-01-22 23:00:00,23,1,2,property,52.227077,0.145491
Cambridge,2025-01-20 21:00:00,21,1,0,property,52.227077,0.145491
Cambridge,2025-01-17 07:00:00,7,1,4,property,52.203097,0.121806
Cambridge,2025-01-16 20:00:00,20,1,3,property,52.191743,0.153937
Cambridge,2025-01-20 08:00:00,8,1,0,property,52.222426,0.156256
Cambridge,2025-01-08 12:00:00,12,1,2,property,52.175341,0.141605
Cambridge,2025-01-27 13:00:00,13,1,0,property,52.191743,0.153937
Cambridge,2025-01-07 05:00:00,5,1,1,property,52.219264,0.132298
Cambridge,2025-01-12 10:00:00,10,1,6,property,52.222426,0.156256
Cambridge,2025-01-01 08:00:00,8,1,2,property,52.19676,0.129172
Cambridge,2025-01-26 12:00:00,12,1,6,property,52.204812,0.121976
Cambridge,2025-01-12 03:00:00,3,1,6,property,52.19676,0.129172
Cambridge,2025-01-25 01:00:00,1,1,5,property,52.204215,0.121172
Cambridge,2025-01-06 23:00:00,23,1,0,property,52.203097,0.121806
Cambridge,2025-01-16 20:00:00,20,1,3,property,52.207891,0.146097
Cambridge,2025-01-18 01:00:00,1,1,5,property,52.211411,0.143427
Cambridge,2025-01-19 21:00:00,21,1,6,property,52.233143,0.08629
Cambridge,2025-01-23 12:00:00,12,1,3,property,52.222426,0.156256
Cambridge,2025-01-03 18:00:00,18,1,4,property,52.186843,0.18808
Cambridge,2025-01-03 00:00:00,0,1,4,property,52.206982,0.136218
Cambridge,2025-01-05 05:00:00,5,1,6,property,52.225532,0.13724
Cambridge,2025-01-03 07:00:00,7,1,4,property,52.171499,0.110796
Cambridge,2025-01-19 16:00:00,16,1,6,property,52.205917,0.145402
Cambridge,2025-01-27 02:00:00,2,1,0,property,52.193225,0.136216
Cambridge,2025-01-05 05:00:00,5,1,6,property,52.203097,0.121806
Cambridge,2025-01-14 18:00:00,18,1,1,property,52.215097,0.168549
Cambridge,2025-01-21 06:00:00,6,1,1,property,52.205622,0.118912
Cambridge,2025-01-16 14:00:00,14,1,3,property,52.206311,0.121593
Cambridge,2025-01-28 05:00:00,5,1,1,property,52.193262,0.136745
Cambridge,2025-01-25 21:00:00,21,1,5,property,52.215226,0.162466
Cambridge,2025-01-01 22:00:00,22,1,2,property,52.2071,0.119758
Cambridge,2025-01-17 17:00:00,17,1,4,property,52.204478,0.143444
Cambridge,2025-01-11 09:00:00,9,1,5,property,52.176943,0.122609
Cambridge,2025-01-09 03:00:00,3,1,3,property,52.210945,0.09172
Cambridge,2025-01-21 04:00:00,4,1,1,property,52.223261,0.141479
Cambridge,2025-01-04 17:00:00,17,1,5,property,52.171975,0.105305
Cambridge,2025-01-02 09:00:00,9,1,3,property,52.215226,0.162466
Cambridge,2025-01-28 09:00:00,9,1,1,property,52.226451,0.124706
Cambridge,2025-01-09 09:00:00,9,1,3,property,52.230802,0.135223
Cambridge,2025-01-22 06:00:00,6,1,2,property,52.19676,0.129172
Cambridge,2025-01-25 19:00:00,19,1,5,property,52.220584,0.136387
Cambridge,2025-01-05 13:00:00,13,1,6,property,52.23437,0.082481
Cambridge,2025-01-04 07:00:00,7,1,5,property,52.195544,0.130984
Cambridge,2025-01-23 08:00:00,8,1,3,property,52.211711,0.147203
Cambridge,2025-01-05 23:00:00,23,1,6,property,52.203355,0.133453
Cambridge,2025-01-24 04:00:00,4,1,4,property,52.21159,0.145456
Cambridge,2025-01-24 20:00:00,20,1,4,property,52.190998,0.143001
Cambridge,2025-01-18 07:00:00,7,1,5,property,52.201006,0.156302
Cambridge,2025-01-13 19:00:00,19,1,0,property,52.224435,0.138754
Cambridge,2025-01-05 04:00:00,4,1,6,property,52.229139,0.123238
Cambridge,2025-01-26 19:00:00,19,1,6,property,52.212848,0.171997
Cambridge,2025-01-24 17:00:00,17,1,4,property,52.229139,0.123238
Cambridge,2025-01-19 03:00:00,3,1,6,property,52.21468,0.084429
Cambridge,2025-01-23 10:00:00,10,1,3,property,52.183754,0.155116
Cambridge,2025-01-03 20:00:00,20,1,4,property,52.219342,0.086727
Cambridge,2025-01-22 21:00:00,21,1,2,property,52.229939,0.143646
Cambridge,2025-01-18 19:00:00,19,1,5,property,52.232672,0.119804
Cambridge,2025-01-06 10:00:00,10,1,0,property,52.185267,0.137383
Cambridge,2025-01-06 13:00:00,13,1,0,property,52.228813,0.13132
Cambridge,2025-01-24 12:00:00,12,1,4,property,52.197608,0.145426
Cambridge,2025-01-05 03:00:00,3,1,6,property,52.183212,0.150804
Cambridge,2025-01-01 15:00:00,15,1,2,property,52.227734,0.142764
Cambridge,2025-01-08 05:00:00,5,1,2,property,52.214225,0.098929
Cambridge,2025-01-28 22:00:00,22,1,1,property,52.223903,0.1264
Cambridge,2025-01-25 12:00:00,12,1,5,property,52.232015,0.140217
Cambridge,2025-01-01 22:00:00,22,1,2,property,52.207804,0.136038
Cambridge,2025-01-21 19:00:00,19,1,1,property,52.204567,0.10247
Cambridge,2025-01-28 04:00:00,4,1,1,property,52.224961,0.119583
Cambridge,2025-01-06 18:00:00,18,1,0,property,52.217656,0.100658
Cambridge,2025-01-20 20:00:00,20,1,0,property,52.209287,0.086033
Cambridge,2025-01-14 09:00:00,9,1,1,property,52.169462,0.105026
Cambridge,2025-01-11 04:00:00,4,1,5,property,52.21468,0.118713
Cambridge,2025-01-02 13:00:00,13,1,3,property,52.210373,0.095074
Cambridge,2025-01-21 03:00:00,3,1,1,property,52.165671,0.107844
Cambridge,2025-01-04 05:00:00,5,1,5,property,52.190238,0.132796
Cambridge,2025-01-13 04:00:00,4,1,0,property,52.20082,0.12941
Cambridge,2025-01-07 23:00:00,23,1,1,property,52.197608,0.145426
Cambridge,2025-01-06 01:00:00,1,1,0,property,52.194329,0.143776
Cambridge,2025-01-03 05:00:00,5,1,4,property,52.203355,0.133453
Cambridge,2025-01-09 01:00:00,1,1,3,property,52.214009,0.14787
Cambridge,2025-01-14 11:00:00,11,1,1,property,52.204215,0.121172
Cambridge,2025-01-20 21:00:00,21,1,0,property,52.219997,0.140005
Cambridge,2025-01-11 03:00:00,3,1,5,property,52.199035,0.147031
Cambridge,2025-01-05 12:00:00,12,1,6,property,52.221597,0.105075
Cambridge,2025-01-14 16:00:00,16,1,1,property,52.22512,0.098594
Cambridge,2025-01-19 05:00:00,5,1,6,property,52.193262,0.136745
Cambridge,2025-01-08 02:00:00,2,1,2,property,52.205716,0.101602
Cambridge,2025-01-27 12:00:00,12,1,0,property,52.171499,0.110796
Cambridge,2025-01-07 22:00:00,22,1,1,property,52.218538,0.136187
Cambridge,2025-01-27 02:00:00,2,1,0,property,52.183618,0.136429
Cambridge,2025-01-27 19:00:00,19,1,0,property,52.232015,0.140217
Cambridge,2025-01-07 08:00:00,8,1,1,property,52.2109,0.112386
Cambridge,2025-01-24 22:00:00,22,1,4,property,52.22601,0.153501
Cambridge,2025-01-23 03:00:00,3,1,3,violent,52.206447,0.120517
Cambridge,2025-01-03 01:00:00,1,1,4,violent,52.216568,0.113723
Cambridge,2025-01-03 04:00:00,4,1,4,violent,52.203523,0.124124
Cambridge,2025-01-18 07:00:00,7,1,5,violent,52.215513,0.169872
Cambridge,2025-01-13 01:00:00,1,1,0,violent,52.206593,0.133474
Cambridge,2025-01-01 04:00:00,4,1,2,violent,52.194329,0.143776
Cambridge,2025-01-05 05:00:00,5,1,6,violent,52.227835,0.127759
Cambridge,2025-01-28 06:00:00,6,1,1,violent,52.192245,0.134706
Cambridge,2025-01-04 12:00:00,12,1,5,violent,52.224728,0.14688
Cambridge,2025-01-16 08:00:00,8,1,3,violent,52.227734,0.142764
Cambridge,2025-01-15 06:00:00,6,1,2,violent,52.218978,0.176073
Cambridge,2025-01-27 03:00:00,3,1,0,violent,52.206593,0.133474
Cambridge,2025-01-18 04:00:00,4,1,5,violent,52.195307,0.136419
Cambridge,2025-01-17 02:00:00,2,1,4,violent,52.231944,0.137211
Cambridge,2025-01-14 16:00:00,16,1,1,violent,52.187351,0.175684
Cambridge,2025-01-14 18:00:00,18,1,1,violent,52.190083,0.152262
Cambridge,2025-01-19 12:00:00,12,1,6,violent,52.207758,0.138582
Cambridge,2025-01-06 00:00:00,0,1,0,violent,52.203097,0.121806
Cambridge,2025-01-13 04:00:00,4,1,0,violent,52.214999,0.127497
Cambridge,2025-01-18 22:00:00,22,1,5,violent,52.219342,0.086727
Cambridge,2025-01-26 08:00:00,8,1,6,violent,52.186206,0.179242
Cambridge,2025-01-15 03:00:00,3,1,2,violent,52.224961,0.119583
Cambridge,2025-01-23 09:00:00,9,1,3,violent,52.187826,0.176746
Cambridge,2025-01-27 13:00:00,13,1,0,violent,52.229939,0.143646
Cambridge,2025-01-07 09:00:00,9,1,1,violent,52.203523,0.124124
Cambridge,2025-01-27 00:00:00,0,1,0,violent,52.174431,0.119301
Cambridge,2025-01-19 22:00:00,22,1,6,violent,52.185654,0.149546
Cambridge,2025-01-17 18:00:00,18,1,4,violent,52.197767,0.127669
Cambridge,2025-01-09 16:00:00,16,1,3,violent,52.218479,0.147354
Cambridge,2025-01-11 19:00:00,19,1,5,violent,52.190164,0.136961
Cambridge,2025-01-05 14:00:00,14,1,6,violent,52.223044,0.150488
Cambridge,2025-01-02 21:00:00,21,1,3,violent,52.203523,0.124124
Cambridge,2025-01-15 05:00:00,5,1,2,violent,52.183856,0.157915
Cambridge,2025-01-24 06:00:00,6,1,4,violent,52.21074,0.157037
Cambridge,2025-01-12 00:00:00,0,1,6,violent,52.210445,0.115769
Cambridge,2025-01-10 04:00:00,4,1,4,violent,52.206447,0.120517
Cambridge,2025-01-10 19:00:00,19,1,4,violent,52.175269,0.122207
Cambridge,2025-01-20 19:00:00,19,1,0,violent,52.18547,0.206752
Cambridge,2025-01-11 06:00:00,6,1,5,violent,52.210019,0.117891
Cambridge,2025-01-10 01:00:00,1,1,4,violent,52.193796,0.157182
Cambridge,2025-01-28 20:00:00,20,1,1,violent,52.224961,0.119583
Cambridge,2025-01-07 22:00:00,22,1,1,violent,52.213857,0.164083
Cambridge,2025-01-14 02:00:00,2,1,1,violent,52.197361,0.129786
Cambridge,2025-01-13 01:00:00,1,1,0,violent,52.194644,0.134338
Cambridge,2025-01-05 15:00:00,15,1,6,violent,52.204812,0.121976
Cambridge,2025-01-19 16:00:00,16,1,6,violent,52.209766,0.095323
Cambridge,2025-01-10 20:00:00,20,1,4,violent,52.201465,0.190437
Cambridge,2025-01-08 11:00:00,11,1,2,violent,52.175341,0.141605
Cambridge,2025-01-18 04:00:00,4,1,5,violent,52.187351,0.175684
Cambridge,2025-01-01 03:00:00,3,1,2,violent,52.173954,0.121823
Cambridge,2025-01-05 23:00:00,23,1,6,violent,52.228518,0.135216
Cambridge,2025-01-11 15:00:00,15,1,5,violent,52.19652,0.128546
Cambridge,2025-01-20 17:00:00,17,1,0,violent,52.207929,0.164687
Cambridge,2025-01-11 12:00:00,12,1,5,violent,52.201465,0.190437
Cambridge,2025-01-16 19:00:00,19,1,3,violent,52.228854,0.126095
Cambridge,2025-01-10 20:00:00,20,1,4,violent,52.167934,0.122078
Cambridge,2025-01-15 08:00:00,8,1,2,violent,52.229042,0.114594
Cambridge,2025-01-07 15:00:00,15,1,1,violent,52.2275,0.171819
Cambridge,2025-01-15 02:00:00,2,1,2,violent,52.193225,0.136216
Cambridge,2025-01-25 16:00:00,16,1,5,violent,52.200939,0.125816
Cambridge,2025-01-16 19:00:00,19,1,3,violent,52.188243,0.174601
Cambridge,2025-01-06 09:00:00,9,1,0,violent,52.233396,0.12804
Cambridge,2025-01-11 21:00:00,21,1,5,violent,52.184686,0.179752
Cambridge,2025-01-17 22:00:00,22,1,4,violent,52.218913,0.136805
Cambridge,2025-01-15 19:00:00,19,1,2,violent,52.195793,0.137905
Cambridge,2025-01-16 03:00:00,3,1,3,violent,52.230061,0.11915
Cambridge,2025-01-24 21:00:00,21,1,4,violent,52.169742,0.119019
Cambridge,2025-01-02 00:00:00,0,1,3,violent,52.183212,0.150804
Cambridge,2025-01-04 20:00:00,20,1,5,violent,52.218913,0.136805
Cambridge,2025-01-19 15:00:00,15,1,6,violent,52.206635,0.119077
Cambridge,2025-01-06 10:00:00,10,1,0,violent,52.204812,0.121976
Cambridge,2025-01-18 18:00:00,18,1,5,violent,52.222089,0.149563
Cambridge,2025-01-21 07:00:00,7,1,1,violent,52.196741,0.126757
Cambridge,2025-01-11 04:00:00,4,1,5,violent,52.187351,0.175684
Cambridge,2025-01-09 22:00:00,22,1,3,violent,52.185629,0.185197
Cambridge,2025-01-03 23:00:00,23,1,4,violent,52.222864,0.149015
Cambridge,2025-01-02 07:00:00,7,1,3,violent,52.215345,0.172675
Cambridge,2025-01-18 17:00:00,17,1,5,violent,52.167934,0.122078
Cambridge,2025-01-15 14:00:00,14,1,2,violent,52.227077,0.145491
Cambridge,2025-01-25 17:00:00,17,1,5,violent,52.210641,0.142717
Cambridge,2025-01-22 12:00:00,12,1,2,violent,52.186843,0.18808
Cambridge,2025-01-18 14:00:00,14,1,5,violent,52.190164,0.136961
Cambridge,2025-01-19 20:00:00,20,1,6,violent,52.200443,0.134338
Cambridge,2025-01-15 12:00:00,12,1,2,violent,52.19578,0.134129
Cambridge,2025-01-17 02:00:00,2,1,4,violent,52.199179,0.130648
Cambridge,2025-01-18 11:00:00,11,1,5,violent,52.227077,0.145491
Cambridge,2025-01-18 11:00:00,11,1,5,violent,52.200938,0.145235
Cambridge,2025-01-11 09:00:00,9,1,5,violent,52.204478,0.143444
Cambridge,2025-01-18 00:00:00,0,1,5,violent,52.204372,0.119408
Cambridge,2025-01-23 23:00:00,23,1,3,violent,52.209934,0.162238
Cambridge,2025-01-03 05:00:00,5,1,4,violent,52.200939,0.125816
Cambridge,2025-01-13 18:00:00,18,1,0,violent,52.174766,0.117649
Cambridge,2025-01-14 23:00:00,23,1,1,violent,52.203523,0.124124
Cambridge,2025-01-27 12:00:00,12,1,0,violent,52.197392,0.138479
Cambridge,2025-01-04 00:00:00,0,1,5,violent,52.229939,0.143646
Cambridge,2025-01-18 18:00:00,18,1,5,violent,52.215097,0.168549
Cambridge,2025-01-05 05:00:00,5,1,6,violent,52.204215,0.121172
Cambridge,2025-01-14 00:00:00,0,1,1,violent,52.223044,0.150488
Cambridge,2025-01-25 22:00:00,22,1,5,violent,52.204478,0.143444
Cambridge,2025-01-12 16:00:00,16,1,6,violent,52.223416,0.15178
Cambridge,2025-01-25 16:00:00,16,1,5,violent,52.165994,0.110419
Cambridge,2025-01-07 20:00:00,20,1,1,violent,52.223675,0.099463
Cambridge,2025-01-12 10:00:00,10,1,6,violent,52.215823,0.11016
Cambridge,2025-01-08 19:00:00,19,1,2,violent,52.22505,0.127114
Cambridge,2025-01-21 11:00:00,11,1,1,violent,52.22219,0.118148
Cambridge,2025-01-21 23:00:00,23,1,1,violent,52.175341,0.141605
Cambridge,2025-01-28 12:00:00,12,1,1,violent,52.206447,0.120517
Cambridge,2025-01-03 17:00:00,17,1,4,violent,52.20844,0.119704
Cambridge,2025-01-22 21:00:00,21,1,2,violent,52.211711,0.147203
Cambridge,2025-01-01 23:00:00,23,1,2,violent,52.20199,0.13151
Cambridge,2025-01-03 00:00:00,0,1,4,violent,52.20199,0.13151
Cambridge,2025-01-11 02:00:00,2,1,5,violent,52.202367,0.152168
Cambridge,2025-01-18 16:00:00,16,1,5,violent,52.224349,0.108543
Cambridge,2025-01-07 06:00:00,6,1,1,violent,52.176283,0.112807
Cambridge,2025-01-09 16:00:00,16,1,3,violent,52.209925,0.165209
Cambridge,2025-01-04 15:00:00,15,1,5,violent,52.219307,0.142329
Cambridge,2025-01-23 11:00:00,11,1,3,violent,52.215823,0.11016
Cambridge,2025-01-24 07:00:00,7,1,4,violent,52.205386,0.124037
Cambridge,2025-01-10 10:00:00,10,1,4,violent,52.192353,0.134003
Cambridge,2025-01-18 02:00:00,2,1,5,violent,52.200807,0.140078
Cambridge,2025-01-23 11:00:00,11,1,3,violent,52.227835,0.127759
Cambridge,2025-01-16 03:00:00,3,1,3,violent,52.187179,0.153219
Cambridge,2025-01-12 08:00:00,8,1,6,violent,52.190083,0.152262
Cambridge,2025-01-19 21:00:00,21,1,6,violent,52.201568,0.134319
Cambridge,2025-01-24 20:00:00,20,1,4,violent,52.175341,0.141605
Cambridge,2025-01-22 20:00:00,20,1,2,violent,52.197086,0.1538
Cambridge,2025-01-03 16:00:00,16,1,4,violent,52.191179,0.176324
Cambridge,2025-01-08 15:00:00,15,1,2,violent,52.215097,0.168549
Cambridge,2025-01-27 11:00:00,11,1,0,violent,52.172885,0.11775
Cambridge,2025-01-19 14:00:00,14,1,6,violent,52.17512,0.133945
Cambridge,2025-01-09 14:00:00,14,1,3,violent,52.198647,0.14909
Cambridge,2025-01-27 00:00:00,0,1,0,violent,52.174906,0.140234
Cambridge,2025-01-19 02:00:00,2,1,6,violent,52.203523,0.124124
Cambridge,2025-01-17 01:00:00,1,1,4,violent,52.195516,0.183458
Cambridge,2025-01-13 16:00:00,16,1,0,violent,52.199957,0.140315
Cambridge,2025-01-02 11:00:00,11,1,3,violent,52.218978,0.176073
Cambridge,2025-01-04 04:00:00,4,1,5,violent,52.197237,0.15492
Cambridge,2025-01-11 10:00:00,10,1,5,violent,52.20199,0.13151
Cambridge,2025-01-02 18:00:00,18,1,3,violent,52.229879,0.138532
Cambridge,2025-01-04 14:00:00,14,1,5,violent,52.226808,0.133816
Cambridge,2025-01-04 06:00:00,6,1,5,violent,52.206712,0.130292
Cambridge,2025-01-20 07:00:00,7,1,0,violent,52.196263,0.104243
Cambridge,2025-01-01 09:00:00,9,1,2,violent,52.192391,0.150925
Cambridge,2025-01-25 05:00:00,5,1,5,violent,52.213857,0.164083
Cambridge,2025-01-26 20:00:00,20,1,6,violent,52.209422,0.119092
Cambridge,2025-01-11 14:00:00,14,1,5,violent,52.226994,0.147867
Cambridge,2025-01-23 09:00:00,9,1,3,violent,52.190164,0.136961
Cambridge,2025-01-02 20:00:00,20,1,3,violent,52.185539,0.162268
Cambridge,2025-01-19 16:00:00,16,1,6,violent,52.166925,0.10261
Cambridge,2025-01-08 21:00:00,21,1,2,violent,52.169079,0.102814
Cambridge,2025-01-23 05:00:00,5,1,3,violent,52.238869,0.162824
Cambridge,2025-01-20 18:00:00,18,1,0,violent,52.20844,0.119704
Cambridge,2025-01-04 19:00:00,19,1,5,violent,52.234858,0.117726
Cambridge,2025-01-25 19:00:00,19,1,5,violent,52.203523,0.124124
Cambridge,2025-01-16 05:00:00,5,1,3,violent,52.224434,0.118841
Cambridge,2025-01-15 13:00:00,13,1,2,violent,52.215942,0.127088
Cambridge,2025-01-05 23:00:00,23,1,6,violent,52.175341,0.141605
Cambridge,2025-01-27 12:00:00,12,1,0,violent,52.212815,0.179666
Cambridge,2025-01-05 12:00:00,12,1,6,violent,52.20446,0.118051
Cambridge,2025-01-15 08:00:00,8,1,2,violent,52.232106,0.121784
Cambridge,2025-01-23 08:00:00,8,1,3,violent,52.206447,0.120517
Cambridge,2025-01-17 20:00:00,20,1,4,violent,52.223028,0.112522
Cambridge,2025-01-03 23:00:00,23,1,4,violent,52.191055,0.181571
Cambridge,2025-01-18 07:00:00,7,1,5,violent,52.211399,0.131658
Cambridge,2025-01-11 09:00:00,9,1,5,violent,52.223028,0.112522
Cambridge,2025-01-26 19:00:00,19,1,6,violent,52.211876,0.17012
Cambridge,2025-01-06 03:00:00,3,1,0,violent,52.203355,0.133453
Cambridge,2025-01-27 02:00:00,2,1,0,violent,52.199179,0.130648
Cambridge,2025-01-12 12:00:00,12,1,6,violent,52.223044,0.150488
Cambridge,2025-01-22 20:00:00,20,1,2,violent,52.229939,0.143646
Cambridge,2025-01-26 07:00:00,7,1,6,violent,52.220062,0.149319
Cambridge,2025-01-17 23:00:00,23,1,4,violent,52.217598,0.111957
Cambridge,2025-01-14 08:00:00,8,1,1,violent,52.227584,0.114715
Cambridge,2025-01-06 13:00:00,13,1,0,violent,52.224369,0.13692
Cambridge,2025-01-10 00:00:00,0,1,4,violent,52.207966,0.118072
Cambridge,2025-01-16 13:00:00,13,1,3,violent,52.199179,0.130648
Cambridge,2025-01-18 11:00:00,11,1,5,violent,52.172989,0.144855
Cambridge,2025-01-27 03:00:00,3,1,0,violent,52.203247,0.130463
Cambridge,2025-01-20 21:00:00,21,1,0,violent,52.217991,0.084321
Cambridge,2025-01-06 20:00:00,20,1,0,violent,52.215097,0.168549
Cambridge,2025-01-19 03:00:00,3,1,6,violent,52.204372,0.119408
Cambridge,2025-01-03 12:00:00,12,1,4,violent,52.204812,0.121976
Cambridge,2025-01-12 15:00:00,15,1,6,violent,52.16629,0.123476
Cambridge,2025-01-16 10:00:00,10,1,3,violent,52.205344,0.138832
Cambridge,2025-01-03 02:00:00,2,1,4,violent,52.203247,0.130463
Cambridge,2025-01-16 01:00:00,1,1,3,violent,52.200537,0.148991
Cambridge,2025-01-04 02:00:00,2,1,5,violent,52.205594,0.133429
Cambridge,2025-01-25 19:00:00,19,1,5,violent,52.203566,0.141659
Cambridge,2025-01-20 16:00:00,16,1,0,violent,52.218365,0.116312
Cambridge,2025-01-13 00:00:00,0,1,0,violent,52.230662,0.086247
Cambridge,2025-01-04 10:00:00,10,1,5,violent,52.208484,0.141193
Cambridge,2025-01-04 15:00:00,15,1,5,violent,52.220259,0.117002
Cambridge,2025-01-07 19:00:00,19,1,1,violent,52.174431,0.119301
Cambridge,2025-01-21 09:00:00,9,1,1,violent,52.225275,0.152368
Cambridge,2025-01-12 19:00:00,19,1,6,violent,52.20903,0.090195
Cambridge,2025-01-02 05:00:00,5,1,3,violent,52.217598,0.111957
Cambridge,2025-01-16 01:00:00,1,1,3,violent,52.212589,0.104942
Cambridge,2025-01-07 21:00:00,21,1,1,violent,52.192391,0.150925
Cambridge,2025-01-19 06:00:00,6,1,6,violent,52.219307,0.142329
Cambridge,2025-01-11 16:00:00,16,1,5,violent,52.213857,0.164083
Cambridge,2025-01-01 07:00:00,7,1,2,violent,52.225532,0.13724
Cambridge,2025-01-09 12:00:00,12,1,3,violent,52.207616,0.139951
Cambridge,2025-01-05 21:00:00,21,1,6,violent,52.199035,0.147031
Cambridge,2025-01-26 03:00:00,3,1,6,violent,52.215335,0.112274
Cambridge,2025-01-17 10:00:00,10,1,4,violent,52.201465,0.190437
Cambridge,2025-01-27 01:00:00,1,1,0,violent,52.186843,0.18808
Cambridge,2025-01-01 07:00:00,7,1,2,violent,52.18823,0.146832
Cambridge,2025-01-17 17:00:00,17,1,4,violent,52.186843,0.18808
Cambridge,2025-01-12 07:00:00,7,1,6,violent,52.200225,0.134986
Cambridge,2025-01-25 10:00:00,10,1,5,violent,52.211711,0.147203
Cambridge,2025-01-13 23:00:00,23,1,0,violent,52.207489,0.1321
Cambridge,2025-01-24 04:00:00,4,1,4,violent,52.216553,0.171489
Cambridge,2025-01-11 06:00:00,6,1,5,violent,52.205622,0.118912
Cambridge,2025-01-13 22:00:00,22,1,0,violent,52.213857,0.164083
Cambridge,2025-01-13 03:00:00,3,1,0,violent,52.203566,0.141659
Cambridge,2025-01-06 21:00:00,21,1,0,violent,52.165994,0.110419
Cambridge,2025-01-26 09:00:00,9,1,6,violent,52.231282,0.128583
Cambridge,2025-01-22 05:00:00,5,1,2,violent,52.190929,0.179151
Cambridge,2025-01-06 12:00:00,12,1,0,violent,52.208577,0.143978
Cambridge,2025-01-20 15:00:00,15,1,0,violent,52.176467,0.121094
Cambridge,2025-01-21 21:00:00,21,1,1,violent,52.22584,0.151487
Cambridge,2025-01-10 01:00:00,1,1,4,violent,52.204215,0.121172
Cambridge,2025-01-19 23:00:00,23,1,6,violent,52.199366,0.127262
Cambridge,2025-01-03 14:00:00,14,1,4,violent,52.222089,0.149563
Cambridge,2025-01-26 07:00:00,7,1,6,violent,52.204215,0.121172
Cambridge,2025-01-07 16:00:00,16,1,1,violent,52.214511,0.12014
Cambridge,2025-01-05 13:00:00,13,1,6,violent,52.202989,0.126294
Cambridge,2025-01-08 17:00:00,17,1,2,violent,52.216518,0.123061
Cambridge,2025-01-05 13:00:00,13,1,6,violent,52.226808,0.133816
Cambridge,2025-01-12 03:00:00,3,1,6,violent,52.206447,0.120517
Cambridge,2025-01-04 20:00:00,20,1,5,violent,52.221307,0.141166
Cambridge,2025-01-19 20:00:00,20,1,6,violent,52.193262,0.136745
Cambridge,2025-01-28 21:00:00,21,1,1,violent,52.209934,0.162238
Cambridge,2025-01-18 22:00:00,22,1,5,violent,52.200107,0.192858
Cambridge,2025-01-03 00:00:00,0,1,4,violent,52.16857,0.118701
Cambridge,2025-01-07 22:00:00,22,1,1,violent,52.166691,0.102614
Cambridge,2025-01-08 05:00:00,5,1,2,violent,52.223956,0.09933
Cambridge,2025-01-15 04:00:00,4,1,2,violent,52.194311,0.183003
Cambridge,2025-01-21 14:00:00,14,1,1,violent,52.210486,0.113434
Cambridge,2025-01-27 15:00:00,15,1,0,violent,52.222089,0.149563
Cambridge,2025-01-17 21:00:00,21,1,4,violent,52.218536,0.086891
Cambridge,2025-01-19 07:00:00,7,1,6,violent,52.188817,0.128339
Cambridge,2025-01-04 05:00:00,5,1,5,violent,52.228862,0.133124
Cambridge,2025-01-16 04:00:00,4,1,3,violent,52.221665,0.156556
Cambridge,2025-01-26 05:00:00,5,1,6,violent,52.221345,0.116644
Cambridge,2025-01-13 00:00:00,0,1,0,violent,52.204215,0.121172
Cambridge,2025-01-12 13:00:00,13,1,6,violent,52.190226,0.165568
Cambridge,2025-01-04 18:00:00,18,1,5,violent,52.199829,0.138962
Cambridge,2025-01-12 18:00:00,18,1,6,violent,52.189768,0.142386
Cambridge,2025-01-17 14:00:00,14,1,4,violent,52.219307,0.142329
Cambridge,2025-01-26 18:00:00,18,1,6,violent,52.221307,0.141166
